unit_id,proba_failure,needs_maintenance,days_to_maintenance,message
5536,0.9981645,1,1,in 1 days machine 5536.0 needs maintenance
6900,7.258292e-05,0,7,
4393,0.016706482,0,7,
6778,0.0027689557,0,7,
7165,0.9905069,1,1,in 1 days machine 7165.0 needs maintenance
8031,0.9910823,1,1,in 1 days machine 8031.0 needs maintenance
1830,0.9992459,1,1,in 1 days machine 1830.0 needs maintenance
9017,0.0014875096,0,7,
3673,0.0006716909,0,7,
2583,0.009817518,0,7,
8299,0.0016600167,0,7,
7343,0.99434364,1,1,in 1 days machine 7343.0 needs maintenance
1778,0.0010740842,0,7,
9251,0.99711144,1,1,in 1 days machine 9251.0 needs maintenance
1710,0.99836963,1,1,in 1 days machine 1710.0 needs maintenance
5244,0.00023948835,0,7,
4525,0.13309097,0,6,
6957,0.8877622,1,2,in 2 days machine 6957.0 needs maintenance
6807,0.99587846,1,1,in 1 days machine 6807.0 needs maintenance
5732,0.0002107082,0,7,
3427,0.00067434827,0,7,
2351,0.0029729684,0,7,
3663,0.0001762349,0,7,
2357,0.9990251,1,1,in 1 days machine 2357.0 needs maintenance
1051,0.006143246,0,7,
9169,0.041666362,0,7,
8331,0.99836856,1,1,in 1 days machine 8331.0 needs maintenance
1947,0.0014428075,0,7,
9476,0.8408154,1,2,in 2 days machine 9476.0 needs maintenance
8222,0.0009220028,0,7,
408,0.00017017654,0,7,
8083,0.99358493,1,1,in 1 days machine 8083.0 needs maintenance
1447,0.9915217,1,1,in 1 days machine 1447.0 needs maintenance
2485,0.0025883683,0,7,
8414,0.9958675,1,1,in 1 days machine 8414.0 needs maintenance
2487,0.99183136,1,1,in 1 days machine 2487.0 needs maintenance
3366,0.9982687,1,1,in 1 days machine 3366.0 needs maintenance
9593,0.0004054864,0,7,
3889,7.9778154e-05,0,7,
2804,0.99755436,1,1,in 1 days machine 2804.0 needs maintenance
5926,0.9986083,1,1,in 1 days machine 5926.0 needs maintenance
2671,0.9960496,1,1,in 1 days machine 2671.0 needs maintenance
7045,0.0032861566,0,7,
4861,0.0012309245,0,7,
4833,0.9590359,1,1,in 1 days machine 4833.0 needs maintenance
4770,0.9997991,1,1,in 1 days machine 4770.0 needs maintenance
4387,0.99579155,1,1,in 1 days machine 4387.0 needs maintenance
5480,0.9994936,1,1,in 1 days machine 5480.0 needs maintenance
5808,0.0002922261,0,7,
5910,0.99751496,1,1,in 1 days machine 5910.0 needs maintenance
3765,0.997486,1,1,in 1 days machine 3765.0 needs maintenance
9749,0.0015864334,0,7,
2858,0.9984137,1,1,in 1 days machine 2858.0 needs maintenance
4009,0.96591073,1,1,in 1 days machine 4009.0 needs maintenance
5522,0.0026773736,0,7,
991,0.0007819683,0,7,
5757,0.9721114,1,1,in 1 days machine 5757.0 needs maintenance
6371,0.9930506,1,1,in 1 days machine 6371.0 needs maintenance
8023,7.861057e-05,0,7,
3772,0.98318547,1,1,in 1 days machine 3772.0 needs maintenance
1198,0.0007524951,0,7,
4389,0.76404643,1,2,in 2 days machine 4389.0 needs maintenance
5021,0.9952461,1,1,in 1 days machine 5021.0 needs maintenance
599,0.9959792,1,1,in 1 days machine 599.0 needs maintenance
4767,0.0133221205,0,7,
4767,0.70477736,1,3,in 3 days machine 4767.0 needs maintenance
8980,0.00032062762,0,7,
1269,0.9993575,1,1,in 1 days machine 1269.0 needs maintenance
7006,0.0046889028,0,7,
6807,0.04194264,0,7,
8122,0.00011504676,0,7,
4289,0.0010605424,0,7,
1898,0.0080267005,0,7,
259,0.8508119,1,2,in 2 days machine 259.0 needs maintenance
8192,0.0023772484,0,7,
4336,0.9635753,1,1,in 1 days machine 4336.0 needs maintenance
8115,0.8717174,1,2,in 2 days machine 8115.0 needs maintenance
6680,0.99838054,1,1,in 1 days machine 6680.0 needs maintenance
3655,0.00038782187,0,7,
6064,5.5113447e-05,0,7,
479,0.10439433,0,6,
5128,0.9942849,1,1,in 1 days machine 5128.0 needs maintenance
4495,0.9996458,1,1,in 1 days machine 4495.0 needs maintenance
6187,0.9915393,1,1,in 1 days machine 6187.0 needs maintenance
8456,0.0018333627,0,7,
1110,0.99833506,1,1,in 1 days machine 1110.0 needs maintenance
3978,0.18740033,0,6,
4310,0.00015399804,0,7,
7711,0.94873977,1,1,in 1 days machine 7711.0 needs maintenance
1359,0.0025264337,0,7,
9650,0.43994623,0,4,
3099,0.99703383,1,1,in 1 days machine 3099.0 needs maintenance
4697,0.0009852782,0,7,
432,0.99929595,1,1,in 1 days machine 432.0 needs maintenance
4684,0.9983814,1,1,in 1 days machine 4684.0 needs maintenance
4342,0.99963164,1,1,in 1 days machine 4342.0 needs maintenance
6755,0.0006467538,0,7,
1371,0.99708635,1,1,in 1 days machine 1371.0 needs maintenance
7538,0.99896395,1,1,in 1 days machine 7538.0 needs maintenance
2842,0.076801226,0,7,
9382,0.98401225,1,1,in 1 days machine 9382.0 needs maintenance
5497,0.00020712058,0,7,
2642,0.00042657854,0,7,
6982,0.0009412698,0,7,
830,0.0006184994,0,7,
8094,0.0027845402,0,7,
26,0.00027132037,0,7,
5459,0.99939525,1,1,in 1 days machine 5459.0 needs maintenance
5290,0.9986696,1,1,in 1 days machine 5290.0 needs maintenance
7536,0.84389335,1,2,in 2 days machine 7536.0 needs maintenance
9092,4.23137e-05,0,7,
3015,0.0013094771,0,7,
7321,0.0007681333,0,7,
7390,0.011865565,0,7,
8448,0.00012642358,0,7,
24,0.99584275,1,1,in 1 days machine 24.0 needs maintenance
3317,0.025011592,0,7,
9006,0.9940615,1,1,in 1 days machine 9006.0 needs maintenance
2334,0.0030853902,0,7,
832,0.9980677,1,1,in 1 days machine 832.0 needs maintenance
3722,0.98841196,1,1,in 1 days machine 3722.0 needs maintenance
8966,0.0155835375,0,7,
5719,0.004855472,0,7,
4171,0.88358533,1,2,in 2 days machine 4171.0 needs maintenance
98,0.99948066,1,1,in 1 days machine 98.0 needs maintenance
5988,0.9920421,1,1,in 1 days machine 5988.0 needs maintenance
7205,0.040888257,0,7,
3245,0.99537224,1,1,in 1 days machine 3245.0 needs maintenance
308,0.0011606727,0,7,
4992,0.00038595378,0,7,
2928,0.0059192255,0,7,
4231,0.99881434,1,1,in 1 days machine 4231.0 needs maintenance
872,8.8871864e-05,0,7,
7578,0.0016315085,0,7,
3369,0.99986434,1,1,in 1 days machine 3369.0 needs maintenance
4312,0.0007238583,0,7,
6326,0.046799395,0,7,
6988,0.09746598,0,6,
266,0.0030766595,0,7,
3952,0.0015035506,0,7,
5169,0.9974146,1,1,in 1 days machine 5169.0 needs maintenance
6722,0.96128553,1,1,in 1 days machine 6722.0 needs maintenance
1058,0.0008303563,0,7,
6403,0.99964845,1,1,in 1 days machine 6403.0 needs maintenance
5472,0.99694735,1,1,in 1 days machine 5472.0 needs maintenance
5567,0.8581294,1,2,in 2 days machine 5567.0 needs maintenance
6317,0.99921525,1,1,in 1 days machine 6317.0 needs maintenance
7211,0.99637824,1,1,in 1 days machine 7211.0 needs maintenance
8096,0.99280167,1,1,in 1 days machine 8096.0 needs maintenance
9613,0.9983925,1,1,in 1 days machine 9613.0 needs maintenance
7478,0.012928199,0,7,
6493,0.002582622,0,7,
705,0.012792494,0,7,
4090,0.22012615,0,6,
532,0.00015097123,0,7,
4461,0.0012889501,0,7,
6142,0.9979691,1,1,in 1 days machine 6142.0 needs maintenance
8394,0.9991726,1,1,in 1 days machine 8394.0 needs maintenance
3680,0.99714965,1,1,in 1 days machine 3680.0 needs maintenance
2984,0.00013505985,0,7,
6410,0.00055265485,0,7,
4566,0.8664867,1,2,in 2 days machine 4566.0 needs maintenance
304,0.99926454,1,1,in 1 days machine 304.0 needs maintenance
1417,0.98684233,1,1,in 1 days machine 1417.0 needs maintenance
239,0.19208468,0,6,
9068,0.96910906,1,1,in 1 days machine 9068.0 needs maintenance
8301,0.005176824,0,7,
2227,6.8279274e-05,0,7,
2514,0.5365331,1,4,in 4 days machine 2514.0 needs maintenance
3651,0.9931712,1,1,in 1 days machine 3651.0 needs maintenance
5729,0.004913333,0,7,
8409,0.028459156,0,7,
5528,0.0014774639,0,7,
4110,0.991803,1,1,in 1 days machine 4110.0 needs maintenance
1088,0.0052905204,0,7,
4418,0.9985996,1,1,in 1 days machine 4418.0 needs maintenance
2743,0.0020887216,0,7,
8360,0.99866307,1,1,in 1 days machine 8360.0 needs maintenance
5384,0.9978969,1,1,in 1 days machine 5384.0 needs maintenance
4314,0.00076371105,0,7,
6024,0.99688977,1,1,in 1 days machine 6024.0 needs maintenance
1039,0.0009793988,0,7,
3816,0.95757335,1,1,in 1 days machine 3816.0 needs maintenance
6517,0.0025752138,0,7,
2627,0.00076305267,0,7,
5117,0.99841,1,1,in 1 days machine 5117.0 needs maintenance
504,0.99876773,1,1,in 1 days machine 504.0 needs maintenance
631,0.9647275,1,1,in 1 days machine 631.0 needs maintenance
8935,0.9947461,1,1,in 1 days machine 8935.0 needs maintenance
8361,4.908362e-05,0,7,
2077,0.0028662235,0,7,
2992,0.9993007,1,1,in 1 days machine 2992.0 needs maintenance
9867,0.006070864,0,7,
8550,0.9975313,1,1,in 1 days machine 8550.0 needs maintenance
557,0.0039099013,0,7,
206,0.16842687,0,6,
6125,0.99945873,1,1,in 1 days machine 6125.0 needs maintenance
3203,0.98564076,1,1,in 1 days machine 3203.0 needs maintenance
6880,0.99830997,1,1,in 1 days machine 6880.0 needs maintenance
5445,0.001202984,0,7,
3992,0.99629825,1,1,in 1 days machine 3992.0 needs maintenance
8439,0.99596834,1,1,in 1 days machine 8439.0 needs maintenance
7981,0.992516,1,1,in 1 days machine 7981.0 needs maintenance
8334,0.9989221,1,1,in 1 days machine 8334.0 needs maintenance
9592,0.99769175,1,1,in 1 days machine 9592.0 needs maintenance
3351,0.9912828,1,1,in 1 days machine 3351.0 needs maintenance
1068,0.0025844616,0,7,
144,0.0008310965,0,7,
2935,0.99823844,1,1,in 1 days machine 2935.0 needs maintenance
5006,0.00026525938,0,7,
284,0.1937603,0,6,
9656,0.023721442,0,7,
7640,0.99941576,1,1,in 1 days machine 7640.0 needs maintenance
2029,0.0005823644,0,7,
2221,0.0020680272,0,7,
6487,0.0005022549,0,7,
7496,0.0008952351,0,7,
1290,0.9986922,1,1,in 1 days machine 1290.0 needs maintenance
9128,0.99877256,1,1,in 1 days machine 9128.0 needs maintenance
2347,0.99503386,1,1,in 1 days machine 2347.0 needs maintenance
7692,0.9991007,1,1,in 1 days machine 7692.0 needs maintenance
722,0.8215312,1,2,in 2 days machine 722.0 needs maintenance
2329,0.00019647767,0,7,
4022,0.17839347,0,6,
2365,0.9990779,1,1,in 1 days machine 2365.0 needs maintenance
6460,0.037485216,0,7,
6901,0.00036252284,0,7,
6044,0.9489232,1,1,in 1 days machine 6044.0 needs maintenance
7382,0.99873024,1,1,in 1 days machine 7382.0 needs maintenance
2123,0.99005497,1,1,in 1 days machine 2123.0 needs maintenance
2521,0.003384711,0,7,
1753,0.9995129,1,1,in 1 days machine 1753.0 needs maintenance
9891,0.94431895,1,1,in 1 days machine 9891.0 needs maintenance
2053,0.99532264,1,1,in 1 days machine 2053.0 needs maintenance
616,0.9965133,1,1,in 1 days machine 616.0 needs maintenance
2163,0.00056662725,0,7,
2512,0.0037992694,0,7,
6525,0.99678385,1,1,in 1 days machine 6525.0 needs maintenance
2191,0.99630594,1,1,in 1 days machine 2191.0 needs maintenance
8454,0.9930341,1,1,in 1 days machine 8454.0 needs maintenance
2808,0.002214428,0,7,
958,0.013673,0,7,
4943,0.03788066,0,7,
8510,0.001983585,0,7,
2104,0.99977845,1,1,in 1 days machine 2104.0 needs maintenance
5420,0.9941052,1,1,in 1 days machine 5420.0 needs maintenance
3108,0.9758145,1,1,in 1 days machine 3108.0 needs maintenance
7669,0.0015358742,0,7,
879,0.0008632553,0,7,
6,0.99939525,1,1,in 1 days machine 6.0 needs maintenance
1452,0.9930895,1,1,in 1 days machine 1452.0 needs maintenance
5598,0.013074002,0,7,
8917,0.0046471125,0,7,
5044,0.011836851,0,7,
9966,0.9988649,1,1,in 1 days machine 9966.0 needs maintenance
239,0.9955686,1,1,in 1 days machine 239.0 needs maintenance
3092,0.99965227,1,1,in 1 days machine 3092.0 needs maintenance
3205,0.9997824,1,1,in 1 days machine 3205.0 needs maintenance
6845,0.0011586364,0,7,
9571,0.7851786,1,2,in 2 days machine 9571.0 needs maintenance
680,0.0028094652,0,7,
671,0.9966073,1,1,in 1 days machine 671.0 needs maintenance
9376,0.000107592954,0,7,
1455,0.9978969,1,1,in 1 days machine 1455.0 needs maintenance
4665,0.99842143,1,1,in 1 days machine 4665.0 needs maintenance
9901,0.001122778,0,7,
3590,0.010833195,0,7,
6622,0.99664104,1,1,in 1 days machine 6622.0 needs maintenance
1242,0.32867914,0,5,
1831,0.9929858,1,1,in 1 days machine 1831.0 needs maintenance
6142,0.0018516796,0,7,
695,0.99866307,1,1,in 1 days machine 695.0 needs maintenance
8596,0.00032732487,0,7,
2004,0.00020691137,0,7,
6883,0.75681067,1,2,in 2 days machine 6883.0 needs maintenance
4931,0.008862266,0,7,
6589,0.99783856,1,1,in 1 days machine 6589.0 needs maintenance
5649,0.9992694,1,1,in 1 days machine 5649.0 needs maintenance
817,0.99372923,1,1,in 1 days machine 817.0 needs maintenance
4852,0.99840456,1,1,in 1 days machine 4852.0 needs maintenance
7126,0.998681,1,1,in 1 days machine 7126.0 needs maintenance
5192,0.0010564156,0,7,
4076,0.00044047125,0,7,
1121,0.9806652,1,1,in 1 days machine 1121.0 needs maintenance
4162,0.9281613,1,1,in 1 days machine 4162.0 needs maintenance
9454,0.001286695,0,7,
4933,0.9853688,1,1,in 1 days machine 4933.0 needs maintenance
4588,0.72368413,1,3,in 3 days machine 4588.0 needs maintenance
835,0.0002447622,0,7,
6300,0.6539077,1,3,in 3 days machine 6300.0 needs maintenance
1102,0.00028439373,0,7,
3140,0.10488763,0,6,
21,0.9950531,1,1,in 1 days machine 21.0 needs maintenance
5878,0.00040867302,0,7,
6939,0.9962543,1,1,in 1 days machine 6939.0 needs maintenance
8619,0.010330692,0,7,
4341,0.32417947,0,5,
2493,0.00022002489,0,7,
3662,0.0015192009,0,7,
6132,0.00038375924,0,7,
4735,0.00073152216,0,7,
4213,0.00034038458,0,7,
9632,0.0019275757,0,7,
9200,0.0034062122,0,7,
6184,0.99948704,1,1,in 1 days machine 6184.0 needs maintenance
4366,0.9993788,1,1,in 1 days machine 4366.0 needs maintenance
570,0.9983852,1,1,in 1 days machine 570.0 needs maintenance
6974,0.9972723,1,1,in 1 days machine 6974.0 needs maintenance
7658,0.9819095,1,1,in 1 days machine 7658.0 needs maintenance
4410,0.9950046,1,1,in 1 days machine 4410.0 needs maintenance
9672,0.9978606,1,1,in 1 days machine 9672.0 needs maintenance
6666,0.0013937291,0,7,
1899,0.005542069,0,7,
2468,0.1151512,0,6,
9317,0.97517323,1,1,in 1 days machine 9317.0 needs maintenance
5373,0.0021604523,0,7,
2457,0.99696904,1,1,in 1 days machine 2457.0 needs maintenance
2498,0.000705457,0,7,
298,0.9860015,1,1,in 1 days machine 298.0 needs maintenance
9281,0.96453077,1,1,in 1 days machine 9281.0 needs maintenance
4844,0.9953406,1,1,in 1 days machine 4844.0 needs maintenance
6287,0.99243236,1,1,in 1 days machine 6287.0 needs maintenance
8213,0.0034481613,0,7,
7944,0.99509805,1,1,in 1 days machine 7944.0 needs maintenance
9290,0.99679416,1,1,in 1 days machine 9290.0 needs maintenance
4940,0.99741626,1,1,in 1 days machine 4940.0 needs maintenance
2106,0.99514717,1,1,in 1 days machine 2106.0 needs maintenance
8649,0.9999747,1,1,in 1 days machine 8649.0 needs maintenance
8408,0.21437506,0,6,
9880,0.00095396925,0,7,
5951,0.9963529,1,1,in 1 days machine 5951.0 needs maintenance
3453,0.999627,1,1,in 1 days machine 3453.0 needs maintenance
6811,0.011522598,0,7,
3502,0.00019751904,0,7,
3469,9.9107354e-05,0,7,
7124,0.00046555977,0,7,
2657,0.015006499,0,7,
34,0.995837,1,1,in 1 days machine 34.0 needs maintenance
2722,0.017243303,0,7,
3879,0.9960233,1,1,in 1 days machine 3879.0 needs maintenance
4924,0.9982408,1,1,in 1 days machine 4924.0 needs maintenance
8367,0.9652714,1,1,in 1 days machine 8367.0 needs maintenance
2809,0.11061558,0,6,
272,0.9969887,1,1,in 1 days machine 272.0 needs maintenance
7575,0.9866421,1,1,in 1 days machine 7575.0 needs maintenance
6333,0.9989748,1,1,in 1 days machine 6333.0 needs maintenance
8073,0.0041386094,0,7,
3866,0.9981693,1,1,in 1 days machine 3866.0 needs maintenance
4912,0.00048919616,0,7,
232,0.0010831553,0,7,
3770,0.9564247,1,1,in 1 days machine 3770.0 needs maintenance
5310,0.0036332067,0,7,
9672,0.00011451723,0,7,
2919,0.9426254,1,1,in 1 days machine 2919.0 needs maintenance
162,0.9965407,1,1,in 1 days machine 162.0 needs maintenance
9684,0.0006956443,0,7,
7221,0.00071887946,0,7,
2079,0.0001460254,0,7,
2525,0.9902458,1,1,in 1 days machine 2525.0 needs maintenance
7962,0.00046996822,0,7,
4904,0.9980501,1,1,in 1 days machine 4904.0 needs maintenance
6158,0.0018642109,0,7,
3941,0.0036157314,0,7,
9477,0.9988256,1,1,in 1 days machine 9477.0 needs maintenance
7756,0.7298426,1,3,in 3 days machine 7756.0 needs maintenance
4512,0.9972481,1,1,in 1 days machine 4512.0 needs maintenance
6578,0.99895763,1,1,in 1 days machine 6578.0 needs maintenance
9630,0.9969543,1,1,in 1 days machine 9630.0 needs maintenance
2662,0.0003636339,0,7,
6682,0.9992409,1,1,in 1 days machine 6682.0 needs maintenance
2788,0.8933132,1,2,in 2 days machine 2788.0 needs maintenance
5083,0.9751302,1,1,in 1 days machine 5083.0 needs maintenance
4665,0.99606735,1,1,in 1 days machine 4665.0 needs maintenance
3350,0.000998979,0,7,
2895,0.00082757155,0,7,
6069,0.99932146,1,1,in 1 days machine 6069.0 needs maintenance
7637,0.9948331,1,1,in 1 days machine 7637.0 needs maintenance
4340,0.9811508,1,1,in 1 days machine 4340.0 needs maintenance
9345,0.023528058,0,7,
8506,0.0051164734,0,7,
7367,0.9703856,1,1,in 1 days machine 7367.0 needs maintenance
2545,0.97972804,1,1,in 1 days machine 2545.0 needs maintenance
4134,0.9976307,1,1,in 1 days machine 4134.0 needs maintenance
3253,0.99368405,1,1,in 1 days machine 3253.0 needs maintenance
2858,0.008261781,0,7,
1602,0.9060021,1,2,in 2 days machine 1602.0 needs maintenance
4252,0.98598415,1,1,in 1 days machine 4252.0 needs maintenance
8919,0.9963492,1,1,in 1 days machine 8919.0 needs maintenance
5172,0.00027596997,0,7,
9700,0.9970289,1,1,in 1 days machine 9700.0 needs maintenance
2178,0.004015473,0,7,
2469,0.00055870996,0,7,
3265,0.01096756,0,7,
5940,0.9991335,1,1,in 1 days machine 5940.0 needs maintenance
9273,0.0014070221,0,7,
6673,0.00222974,0,7,
2401,0.99823475,1,1,in 1 days machine 2401.0 needs maintenance
1144,0.9969541,1,1,in 1 days machine 1144.0 needs maintenance
8463,0.0020041505,0,7,
4395,0.99610496,1,1,in 1 days machine 4395.0 needs maintenance
5226,0.98945975,1,1,in 1 days machine 5226.0 needs maintenance
4617,0.0021208136,0,7,
3263,0.9983814,1,1,in 1 days machine 3263.0 needs maintenance
3707,0.9792965,1,1,in 1 days machine 3707.0 needs maintenance
572,0.99676394,1,1,in 1 days machine 572.0 needs maintenance
2377,0.9988533,1,1,in 1 days machine 2377.0 needs maintenance
5425,0.015737908,0,7,
4756,0.004730443,0,7,
1004,0.0017968256,0,7,
9509,0.013643142,0,7,
2314,0.99990857,1,1,in 1 days machine 2314.0 needs maintenance
5184,0.99906343,1,1,in 1 days machine 5184.0 needs maintenance
8755,0.9876101,1,1,in 1 days machine 8755.0 needs maintenance
9969,0.99992466,1,1,in 1 days machine 9969.0 needs maintenance
6258,0.00070062093,0,7,
7298,0.9985936,1,1,in 1 days machine 7298.0 needs maintenance
956,0.014053733,0,7,
969,0.99782014,1,1,in 1 days machine 969.0 needs maintenance
9081,0.003295951,0,7,
9492,0.0069397683,0,7,
9095,0.99873656,1,1,in 1 days machine 9095.0 needs maintenance
3220,0.9975715,1,1,in 1 days machine 3220.0 needs maintenance
3593,0.002213262,0,7,
3491,0.9991498,1,1,in 1 days machine 3491.0 needs maintenance
6353,0.9988148,1,1,in 1 days machine 6353.0 needs maintenance
9980,0.9923185,1,1,in 1 days machine 9980.0 needs maintenance
1551,0.99669904,1,1,in 1 days machine 1551.0 needs maintenance
5993,0.030497251,0,7,
5773,0.99321544,1,1,in 1 days machine 5773.0 needs maintenance
1859,0.0003978843,0,7,
1730,0.0006167949,0,7,
609,0.99469537,1,1,in 1 days machine 609.0 needs maintenance
9981,0.98380613,1,1,in 1 days machine 9981.0 needs maintenance
4719,0.004725101,0,7,
3196,4.7327117e-05,0,7,
8775,0.0001929271,0,7,
1795,0.9786159,1,1,in 1 days machine 1795.0 needs maintenance
5907,0.9755602,1,1,in 1 days machine 5907.0 needs maintenance
9178,0.99981016,1,1,in 1 days machine 9178.0 needs maintenance
4502,0.9966408,1,1,in 1 days machine 4502.0 needs maintenance
7792,0.0011788893,0,7,
2315,0.999793,1,1,in 1 days machine 2315.0 needs maintenance
9760,0.9951212,1,1,in 1 days machine 9760.0 needs maintenance
5438,0.00046372873,0,7,
4004,0.997974,1,1,in 1 days machine 4004.0 needs maintenance
3678,0.00013614222,0,7,
3263,0.0005457012,0,7,
761,0.99500483,1,1,in 1 days machine 761.0 needs maintenance
3843,0.99921155,1,1,in 1 days machine 3843.0 needs maintenance
7103,0.99921036,1,1,in 1 days machine 7103.0 needs maintenance
9251,0.00022389083,0,7,
729,0.89641714,1,2,in 2 days machine 729.0 needs maintenance
690,0.0027569945,0,7,
8988,0.00025898684,0,7,
8653,0.9732169,1,1,in 1 days machine 8653.0 needs maintenance
1167,0.9923537,1,1,in 1 days machine 1167.0 needs maintenance
5060,0.00030246546,0,7,
4667,0.00090983545,0,7,
4750,0.003409587,0,7,
514,0.9947568,1,1,in 1 days machine 514.0 needs maintenance
4381,0.0002723433,0,7,
3239,0.00015558902,0,7,
1547,0.9959312,1,1,in 1 days machine 1547.0 needs maintenance
2921,0.9996331,1,1,in 1 days machine 2921.0 needs maintenance
6801,0.0007719061,0,7,
5102,0.014531953,0,7,
7592,0.0007788754,0,7,
3533,0.00088146416,0,7,
6269,0.0066169975,0,7,
8328,0.00044577132,0,7,
3577,0.003418413,0,7,
8872,0.999949,1,1,in 1 days machine 8872.0 needs maintenance
2535,0.08125497,0,7,
260,0.9978763,1,1,in 1 days machine 260.0 needs maintenance
8521,0.00031095627,0,7,
6427,0.00051490875,0,7,
1667,0.0006795064,0,7,
9414,0.32426727,0,5,
7712,0.000272117,0,7,
2935,0.0021765346,0,7,
1713,0.00092778885,0,7,
677,0.9858511,1,1,in 1 days machine 677.0 needs maintenance
6808,0.9948066,1,1,in 1 days machine 6808.0 needs maintenance
7510,0.9958346,1,1,in 1 days machine 7510.0 needs maintenance
2534,0.99836606,1,1,in 1 days machine 2534.0 needs maintenance
4368,0.0024501954,0,7,
6021,0.0006080061,0,7,
3943,0.99745744,1,1,in 1 days machine 3943.0 needs maintenance
7939,0.98967886,1,1,in 1 days machine 7939.0 needs maintenance
6532,0.0006651192,0,7,
4006,0.0013950579,0,7,
92,0.9992756,1,1,in 1 days machine 92.0 needs maintenance
1334,0.0036838287,0,7,
4909,0.00032012886,0,7,
8210,0.95028174,1,1,in 1 days machine 8210.0 needs maintenance
8433,0.9963329,1,1,in 1 days machine 8433.0 needs maintenance
6940,0.0019482028,0,7,
4400,0.9958482,1,1,in 1 days machine 4400.0 needs maintenance
539,0.9976737,1,1,in 1 days machine 539.0 needs maintenance
1296,0.9982514,1,1,in 1 days machine 1296.0 needs maintenance
3232,0.99684143,1,1,in 1 days machine 3232.0 needs maintenance
5310,8.275094e-05,0,7,
680,0.9976682,1,1,in 1 days machine 680.0 needs maintenance
5149,0.99918276,1,1,in 1 days machine 5149.0 needs maintenance
5740,0.07157009,0,7,
3149,0.99640524,1,1,in 1 days machine 3149.0 needs maintenance
3097,0.00049582415,0,7,
9709,0.00049321365,0,7,
2781,0.99785596,1,1,in 1 days machine 2781.0 needs maintenance
7139,0.0004821814,0,7,
3214,0.032049138,0,7,
9373,0.9958456,1,1,in 1 days machine 9373.0 needs maintenance
4175,0.00023186077,0,7,
9441,0.9516312,1,1,in 1 days machine 9441.0 needs maintenance
7973,0.00031861317,0,7,
6173,0.92756176,1,1,in 1 days machine 6173.0 needs maintenance
2903,0.0018538921,0,7,
6722,0.0065618707,0,7,
1552,0.756529,1,2,in 2 days machine 1552.0 needs maintenance
4985,0.0028242802,0,7,
6086,0.9923307,1,1,in 1 days machine 6086.0 needs maintenance
4490,0.99990726,1,1,in 1 days machine 4490.0 needs maintenance
9701,0.98065776,1,1,in 1 days machine 9701.0 needs maintenance
6807,0.004717805,0,7,
8883,0.009938803,0,7,
7313,0.9943878,1,1,in 1 days machine 7313.0 needs maintenance
4612,0.002830249,0,7,
3693,0.9977036,1,1,in 1 days machine 3693.0 needs maintenance
716,0.0020387045,0,7,
5623,0.9981706,1,1,in 1 days machine 5623.0 needs maintenance
6467,0.00020484492,0,7,
8638,0.00069844,0,7,
3659,0.98017144,1,1,in 1 days machine 3659.0 needs maintenance
678,0.99536985,1,1,in 1 days machine 678.0 needs maintenance
9576,0.99692255,1,1,in 1 days machine 9576.0 needs maintenance
8188,0.9999182,1,1,in 1 days machine 8188.0 needs maintenance
5076,0.9989335,1,1,in 1 days machine 5076.0 needs maintenance
7672,0.0047760834,0,7,
7928,0.00038667503,0,7,
1047,0.4682654,0,4,
964,0.0008096587,0,7,
7654,0.97184104,1,1,in 1 days machine 7654.0 needs maintenance
9535,0.020699447,0,7,
6443,0.89929736,1,2,in 2 days machine 6443.0 needs maintenance
8255,0.00023887218,0,7,
2548,0.04233192,0,7,
7021,0.00045391917,0,7,
5429,0.004989014,0,7,
3101,0.99237895,1,1,in 1 days machine 3101.0 needs maintenance
2704,0.0031150337,0,7,
2036,0.9979291,1,1,in 1 days machine 2036.0 needs maintenance
9257,0.9964307,1,1,in 1 days machine 9257.0 needs maintenance
1142,0.9994936,1,1,in 1 days machine 1142.0 needs maintenance
7318,0.011032602,0,7,
9865,0.9994223,1,1,in 1 days machine 9865.0 needs maintenance
9831,0.61912715,1,3,in 3 days machine 9831.0 needs maintenance
105,0.00025130823,0,7,
2154,0.9973979,1,1,in 1 days machine 2154.0 needs maintenance
793,0.9913898,1,1,in 1 days machine 793.0 needs maintenance
3413,0.99276155,1,1,in 1 days machine 3413.0 needs maintenance
6400,0.97702855,1,1,in 1 days machine 6400.0 needs maintenance
1459,0.00018257243,0,7,
7550,0.9989962,1,1,in 1 days machine 7550.0 needs maintenance
5469,0.99629265,1,1,in 1 days machine 5469.0 needs maintenance
8757,0.9879347,1,1,in 1 days machine 8757.0 needs maintenance
6787,0.00036082286,0,7,
5644,0.019315252,0,7,
7291,0.9993318,1,1,in 1 days machine 7291.0 needs maintenance
8980,0.9950723,1,1,in 1 days machine 8980.0 needs maintenance
3873,0.9965056,1,1,in 1 days machine 3873.0 needs maintenance
102,0.0002391267,0,7,
7089,0.0057600685,0,7,
1672,0.015753921,0,7,
194,0.92992634,1,1,in 1 days machine 194.0 needs maintenance
7920,0.98678684,1,1,in 1 days machine 7920.0 needs maintenance
9309,3.8195114e-05,0,7,
1666,0.999206,1,1,in 1 days machine 1666.0 needs maintenance
6166,0.9929636,1,1,in 1 days machine 6166.0 needs maintenance
2176,0.3940191,0,5,
9044,0.995263,1,1,in 1 days machine 9044.0 needs maintenance
9225,0.9978885,1,1,in 1 days machine 9225.0 needs maintenance
