unit_id,product_id,engine_type,air_temp,process_temp,rpm,torque_nm,tool_wear,target,timestamp
3088,L53820,L,-1.2824522342060356,-1.018064342889739,-0.971161283374008,0.18266875229043172,1.639647861347436,1,2025-11-07 22:52:05.611405
3089,L48983,L,0.6518477417375893,0.056394835013990174,-1.4911114533881453,1.691703250971603,1.382067559901468,1,2025-11-07 22:22:05.611405
3090,L51182,L,-1.3048654630999361,-1.1532598401403102,-0.311412759312157,-0.12010901155614942,-1.3313571378763782,0,2025-11-07 22:22:05.611405
3090,L54011,L,-1.3048654630999361,-0.8828688456391679,-0.3942986785488492,0.6584180658107808,-0.21514580423732937,0,2025-11-07 22:32:05.611405
3090,H36399,L,-0.7195062880703397,-1.225377279794175,-0.989861921761624,2.8303556757749186,1.011114534126696,1,2025-11-07 22:42:05.611405
3091,L50697,M,-1.1546190032062544,-1.2884553373908814,-0.3887729505997364,0.8780026260937606,1.1840486844088023,0,2025-11-07 22:22:05.611405
3091,L56719,L,0.39792774902840833,1.2802591103700858,-0.29483557546481853,0.5087013201632943,-1.2213081331514015,0,2025-11-07 22:32:05.611405
3093,L55380,M,1.788441402789684,1.1410814204581088,-1.2026825660837042,1.3206967411723474,-0.7977641731866266,1,2025-11-07 22:22:05.611405
3096,M17378,L,-1.2047011565041295,-1.1532598401403102,1.5286546477424106,-1.1182206492060591,-0.02649036756594084,0,2025-11-07 22:22:05.611405
3100,L47515,L,-1.4387343639218562,-1.0328012774173199,-1.1039750856237722,0.3964019793289615,1.5870649517461886,1,2025-11-07 22:22:05.611405
3100,M17017,L,0.8126386208212513,0.08246836403563272,-1.0591056614460155,1.6214938840620061,-0.7248040526930966,1,2025-11-07 22:32:05.611405
3101,L55098,L,-0.979351634709634,-0.8237684533277463,-1.5080712645214356,2.9659017845031097,1.283285347897163,1,2025-11-07 22:22:05.611405
3101,L53244,L,0.9488314353052031,0.2662928809907446,-0.11801228109320845,-0.5892214812516067,0.7438526655088956,0,2025-11-07 22:32:05.611405
3103,M22620,L,-1.2047011565041295,-1.1532598401403102,1.1197507795080621,-1.2280129293475492,-1.4885700017692018,0,2025-11-07 22:22:05.611405
3103,L55206,H,1.9003923479651679,2.159029842498856,-0.18432101648256224,0.6883614149402778,0.7281313791196132,0,2025-11-07 22:32:05.611405
3103,L55016,M,0.09743482924104507,0.8746726186183724,-0.26720693571925447,-0.26982575720363594,-0.08937551312307035,0,2025-11-07 22:42:05.611405
3104,M19455,M,-0.9042082367167945,-1.4912485832667572,-0.7092651716482797,1.3371339794127193,0.03639477799118867,0,2025-11-07 22:22:05.611405
3104,M20733,L,1.8294261516583763,1.6446858261209019,-0.11856267205184805,-0.43276452626362255,1.6465216986579443,1,2025-11-07 22:32:05.611405
3106,M23854,L,0.8207841999148937,0.09346275568457642,-1.1605821989024445,0.8689941315345325,-0.5277032967422999,1,2025-11-07 22:22:05.611405
3106,L49857,M,1.6672332956625846,0.9644266007933767,-1.2314176756988784,1.534422379665172,-1.2176319572851235,1,2025-11-07 22:32:05.611405
3108,L48891,L,-0.926250432638841,-1.2560737288242085,6.021881511258621,-2.832551884019178,-0.07106477257707655,1,2025-11-07 22:22:05.611405
3109,H30104,M,0.6569333424848841,0.2905603927473501,-1.0888949927819505,2.50616530319912,-1.549223869584553,1,2025-11-07 22:22:05.611405
3109,H31628,L,1.8503101946672644,1.618247853496533,-0.15116664878788535,-0.08018454605015245,1.1997699707980847,0,2025-11-07 22:32:05.611405
3109,L57064,L,0.347845595730505,0.46908612686662055,-0.17879528853344942,0.6085124839282853,1.592802130530144,0,2025-11-07 22:42:05.611405
3110,M19468,M,1.1469733740094505,0.06349963511490707,-0.97329379842742,1.3006537350725642,-1.1359370343183441,1,2025-11-07 22:22:05.611405
3110,L49715,L,0.4980920556241866,0.7394771213678013,-1.6762675627430224,2.435056780827621,1.089720966073108,1,2025-11-07 22:32:05.611405
3111,H38033,L,1.149160048496788,0.3321102874886052,-0.954474950251919,0.8836321793012822,-1.251922593484631,1,2025-11-07 22:22:05.611405
3111,L47916,L,1.149160048496788,0.6042816241171917,2.733263340649004,-2.026502239467477,1.2940976891337788,0,2025-11-07 22:32:05.611405
3111,M22026,L,-1.4050297696957144,-1.1532598401403102,0.16379984431154512,-0.8786738561700809,-0.702505682305083,0,2025-11-07 22:42:05.611405
3112,H34772,M,0.9647454646116329,0.2893518761065878,-1.717465419488829,1.7303616038701792,-0.461690814273784,1,2025-11-07 22:22:05.611405
3112,M22526,H,-1.4551119229935894,-1.423650834641491,-0.9634486573074692,1.397020677671714,1.0425571069052608,0,2025-11-07 22:32:05.611405
3112,M16007,L,0.8486671287094248,0.6142613941261607,-0.7130511383727082,0.6075111018231761,1.5636805643768124,1,2025-11-07 22:42:05.611405
3113,L55510,H,1.4496529682841228,1.5506501048712666,1.186059514897416,-1.3078618603595422,1.592802130530144,0,2025-11-07 22:22:05.611405
3113,M17328,L,1.6988862863791063,1.2786698643942658,-1.3314639303777278,2.3806926698105815,-0.7716742449556659,1,2025-11-07 22:32:05.611405
3113,M18870,M,-0.5536331636315563,0.13109738374017343,-1.151323407577305,0.8979648588467591,0.20932892827329483,0,2025-11-07 22:42:05.611405
3113,L55143,L,1.3859042233069794,1.4549658187898713,-0.5218867186329513,1.216710454021399,1.6475221280607064,1,2025-11-07 22:52:05.611405
3114,L48640,M,0.39792774902840833,0.46908612686662055,1.9154556041803075,-1.8867666101964897,-1.0012101237014484,0,2025-11-07 22:22:05.611405
3114,L56038,L,0.3241191559035865,0.4077147662806717,0.2894411052924173,-0.3101487143393794,1.8728891290371175,1,2025-11-07 22:32:05.611405
3114,M15835,L,1.151787028466357,0.29477315616377886,-0.9817836061891977,0.9851434008071583,0.8547263053927296,1,2025-11-07 22:42:05.611405
3115,L53141,M,-1.3048654630999361,-0.6800755997632919,-0.23405256802457758,0.1793244797388236,0.5709185152267895,0,2025-11-07 22:22:05.611405
3115,L49426,M,0.5035891133233241,-0.19576198394845162,-1.1386295027602291,2.324929968013841,-0.07399009387874617,1,2025-11-07 22:32:05.611405
3115,L54079,L,-0.7064481667904977,-1.2191241594844562,-0.9891648654036992,2.8051250480694954,1.014541272133663,1,2025-11-07 22:42:05.611405
3117,L47956,L,0.3725843797458712,0.333074598350986,-0.6971037611211451,2.1130971260326983,1.5436190438513342,1,2025-11-07 22:22:05.611405
3117,H31162,L,1.0180602669442278,0.5108408902310085,-0.9865114654147394,0.8292959607571466,1.8004327744242041,1,2025-11-07 22:32:05.611405
3117,M22730,L,1.181048421389513,0.23553036747575445,-0.9538646929855089,1.1538086906654794,0.8582005391183892,1,2025-11-07 22:42:05.611405
3120,L47805,L,-0.301474236557002,-0.8663519432289515,-0.5266659891691433,2.2710556580732884,0.44718031677025494,1,2025-11-07 22:22:05.611405
3120,L47518,L,0.369640708741435,0.1780398523035328,-0.7080885198678519,2.149485829373381,1.4559680725001551,1,2025-11-07 22:32:05.611405
3120,L47302,L,0.4025678197958069,0.7176404136513223,-1.5432234634643243,2.95406252395318,0.825129465515821,1,2025-11-07 22:42:05.611405
3121,L53265,L,1.177723191265088,0.12035929940169904,-1.2356631565743537,1.425560167361944,-0.3808739939717385,1,2025-11-07 22:22:05.611405
3122,L51040,L,1.251445931862621,0.5842366255252116,-1.1580195380832672,1.7097281180916608,-0.17131186539064713,1,2025-11-07 22:22:05.611405
3122,L47411,M,1.8503101946672644,1.618247853496533,0.0035537337872734807,-0.25984464082713665,0.6023610880053543,0,2025-11-07 22:32:05.611405
3123,L52917,L,-1.2047011565041295,-0.815271097013863,-0.3556185829050595,0.29909787625681306,0.17788635549473006,0,2025-11-07 22:22:05.611405
3124,L51447,L,1.7477209257062167,1.601882543141543,-1.4072868646617902,3.0215060642221165,-0.24178849801349778,1,2025-11-07 22:22:05.611405
3124,M17218,L,1.6644020653447593,1.2321252262044216,-1.2667830611612614,2.250114629290997,-0.9556982284424118,1,2025-11-07 22:32:05.611405
3124,M16939,L,1.1170967186281424,0.6538774931897868,-0.7020821843498,1.7169801552233173,0.7266618090007164,1,2025-11-07 22:42:05.611405
3124,H31216,M,-0.6037153169294313,-0.13929361076096888,-0.02960063390740341,-0.2997691063331329,-0.9540462645336011,0,2025-11-07 22:52:05.611405
3125,L50869,L,0.2476812891347267,-0.23107138433969743,-0.7431985824410995,0.8081871408496173,1.7382549386990762,1,2025-11-07 22:22:05.611405
3125,L49612,L,-1.3048654630999361,-1.1532598401403102,-1.0629117603915,0.5785691347987876,-1.0169314100907305,0,2025-11-07 22:32:05.611405
3125,L55791,L,1.4997351215820263,0.8426459299902366,-1.0262806085137646,1.3707031203796372,0.8109186379142697,1,2025-11-07 22:42:05.611405
3127,L47363,L,1.053154882149287,0.7075417362626468,0.11744998953779755,-0.14311511016888262,1.673591773696459,1,2025-11-07 22:22:05.611405
3127,L47386,M,-1.2547833098020327,-1.018064342889739,0.4014061461233962,-0.99844725268807,0.8696229566231547,0,2025-11-07 22:32:05.611405
3127,L48560,L,1.0590127043442568,0.7317522796119611,0.26042166412931345,-0.2444459005835436,1.740582556453781,1,2025-11-07 22:42:05.611405
3127,M22547,L,1.0730009753863692,0.4528857477696703,-1.2492336467224636,1.2963837609801625,-1.5521054702839823,1,2025-11-07 22:52:05.611405
3130,M19550,L,-0.05281163065263657,0.8746726186183724,0.5948066243423447,-1.2479751621005475,-1.284193278708531,0,2025-11-07 22:22:05.611405
3132,H36734,M,1.7501458880714862,1.5506501048712666,0.020130917634611927,-0.6690704122636,-0.5767353911908241,0,2025-11-07 22:22:05.611405
3132,M15535,M,1.8503101946672644,2.023834345248285,-0.3887729505997364,-0.010316731414659172,0.46086951050181285,0,2025-11-07 22:32:05.611405
3134,M20644,L,0.6984206688157432,0.3338906296160494,0.17485130020977074,-0.6091837140046051,1.5770808441408617,0,2025-11-07 22:22:05.611405
3135,L50948,M,-0.2531402438441931,0.06349963511490707,-0.996603025002146,2.1056799404031503,-0.6396205367479536,0,2025-11-07 22:22:05.611405
3135,L50554,L,-0.5203493164784306,-1.2496377610938947,-0.037335580759128274,-0.44658404737342916,1.527076420191198,1,2025-11-07 22:32:05.611405
3136,M20390,L,0.14751698253894843,0.19869513236547823,-1.0739632162897255,0.6284747166812831,-0.9068824053657539,0,2025-11-07 22:22:05.611405
3136,H35379,L,-0.5734372056268098,-0.751356275714387,-0.7504799645734701,2.597701660659808,1.2704466315372565,1,2025-11-07 22:32:05.611405
3136,L56695,L,1.0336405964414368,0.48981153890525697,-1.086215133815868,0.667831811832015,1.6879439029097476,1,2025-11-07 22:42:05.611405
3137,L51681,L,1.2155432235921486,0.5193865736143821,-1.0443437364564332,0.7511494810518238,0.006963631939911449,1,2025-11-07 22:22:05.611405
3137,L54849,M,0.9987789729396588,0.31926263679978983,-0.9192428337145667,0.7931765509992866,-0.559851916948334,1,2025-11-07 22:32:05.611405
3138,M23988,M,0.8486671287094248,0.7394771213678013,0.21353139585356046,0.049569966844335574,1.0425571069052608,0,2025-11-07 22:22:05.611405
3138,L53257,M,1.0436637646095048,0.556282100815957,-0.7566120101832279,0.8508960828987575,-1.4306164181097607,1,2025-11-07 22:32:05.611405
3138,L56313,L,0.19759913583682334,0.5366838754919253,-0.7921510908849719,0.9279082079762561,0.5394759424482247,0,2025-11-07 22:42:05.611405
3138,M23807,M,1.4496529682841228,0.6718793727424964,-0.758996723190295,0.06953219959733406,-0.8754398325871893,0,2025-11-07 22:52:05.611405
3138,L49939,H,1.4496529682841228,0.6718793727424964,-0.4827103257346543,1.8262086818611751,0.24077150105185957,0,2025-11-07 23:02:05.611405
3139,L48341,M,-0.0027294773547332,0.9422703672436388,-0.8584598262743257,0.6085124839282853,-1.5828977201048962,0,2025-11-07 22:22:05.611405
3139,L55078,M,-0.7038796235252095,-0.20689135938627365,0.7495270069175035,-1.1581451147120556,0.11500120993760056,0,2025-11-07 22:32:05.611405
3139,L50702,L,-1.354947616397811,-1.085662091515044,-0.6042763406151362,0.5685880184222891,-1.4571274289906373,0,2025-11-07 22:42:05.611405
3139,L52044,L,-1.2047011565041295,-1.3560530860161861,-1.5547015478625403,1.7363786344726833,0.4923120832803776,0,2025-11-07 22:52:05.611405
3140,L57013,M,1.2704250210551327,0.9316333289567927,0.5816793257079717,-0.6362896232581344,1.8611813141661195,1,2025-11-07 22:22:05.611405
3140,L54808,L,1.551807044876521,0.8070748699930677,-0.945316067597336,0.7402834228215898,-0.9652892194446797,1,2025-11-07 22:32:05.611405
3141,L54123,M,1.0489957419010099,0.6718793727424964,0.9484532130855649,-1.1282017655825582,-0.3880799545194355,0,2025-11-07 22:22:05.611405
3141,L53708,L,-1.104536849908351,-1.6940418291426331,-0.8363569144778744,-0.0003356150381599309,0.8067378110660252,0,2025-11-07 22:32:05.611405
3141,L55006,L,-0.9542903900146694,-1.4912485832667572,-0.5932248847169106,0.9778137898587516,1.4198679802480378,0,2025-11-07 22:42:05.611405
3141,L54836,L,1.1233006781522958,0.1877970014261463,-1.0673600633568616,1.1037084874494645,0.6667703995411979,1,2025-11-07 22:52:05.611405
3141,M18668,M,-0.6037153169294313,0.06349963511490707,0.25221149149735017,-0.8686927397935815,0.6180823743946366,0,2025-11-07 23:02:05.611405
3142,L48126,L,-2.076711924405919,-2.474030510029224,4.180576232442916,-2.5602713148124763,0.5865965600180898,1,2025-11-07 22:22:05.611405
3142,L48757,L,-0.08601478428914938,-0.13929361076096888,-0.8361214784060776,1.4739862674617032,1.6361813568473784,1,2025-11-07 22:32:05.611405
3142,L55083,L,-0.6208161010993554,-0.13929361076096888,-1.7873186505520466,2.453313171100767,1.5657700824139138,1,2025-11-07 22:42:05.611405
3142,L50872,L,-2.0060156092704124,-2.2348238181449562,-0.6816365319027156,0.41887127277480257,-0.9697675509228835,0,2025-11-07 22:52:05.611405
3143,L51481,L,-0.7806110040247378,-1.3512549912276315,5.151720505525564,-2.650975050118915,0.9904438113106849,1,2025-11-07 22:22:05.611405
3143,L53415,M,1.1081158870576275,0.1698951858338033,-0.9013086107790497,0.7199297460403015,0.7806918678707498,1,2025-11-07 22:32:05.611405
3143,H35660,M,1.9504745012630427,2.0914320938735895,0.7108469112737138,-0.5592781321221096,0.46086951050181285,0,2025-11-07 22:42:05.611405
3144,L50928,L,-1.2512709974512708,-0.9009534575121633,7.230000122575046,-3.486791322286833,0.09486972432811536,1,2025-11-07 22:22:05.611405
3146,H33377,M,0.2476812891347267,1.0774658644942483,0.20800566790444763,-0.3496746882156284,-1.6300615792727433,0,2025-11-07 22:22:05.611405
3146,M24409,H,1.399570814986248,0.6718793727424964,-0.5711219729204593,0.34900345813930855,-0.9540462645336011,0,2025-11-07 22:32:05.611405
3146,M23243,M,-1.1546190032062544,-0.20689135938627365,0.7771556466630676,-0.9784850199350719,0.9482293885695665,0,2025-11-07 22:42:05.611405
3146,L47379,H,0.7985849754115499,0.40148837824135414,0.08643965302396571,0.03958885046783633,0.4923120832803776,0,2025-11-07 22:52:05.611405
3146,M22388,L,-0.6460263223158184,-1.1068528791363705,-1.3932167903534975,2.8227401528529468,-0.2564945934425924,1,2025-11-07 23:02:05.611405
3147,M16628,L,0.5908403071741624,-0.1429534797543547,-0.6555650852109569,0.5569857129194462,1.7991067798716986,1,2025-11-07 22:22:05.611405
3149,M15503,L,0.7583366608715009,0.6447170477453483,0.322882609799209,-0.34960393060203165,1.88207061579209,1,2025-11-07 22:22:05.611405
3153,L53597,M,1.172937601705953,0.21644728185782874,6.273803819704011,-2.883315841120151,-0.17385942534596005,1,2025-11-07 22:22:05.611405
3153,H37078,L,-0.3145695509389695,-0.8254350593901661,-0.5374611523059429,2.28307860560631,0.3763048139224957,1,2025-11-07 22:32:05.611405
3153,L50074,L,0.47029941208251713,0.32935919017713267,-0.7047476011481195,1.0990736762122468,-0.5100149929685966,1,2025-11-07 22:42:05.611405
3154,M16565,L,-0.6074978760299237,0.04818325218817096,-1.6634626791696667,3.3783188962266375,1.3676692812369566,1,2025-11-07 22:22:05.611405
3155,L57128,L,0.347845595730505,1.4830523562459619,0.27984013124291424,-0.15005236068564642,0.633803660783919,0,2025-11-07 22:22:05.611405
3155,L49649,L,1.3933255310824395,0.6993561277428222,-1.0857931743818436,1.028664807478364,0.9882771838776488,1,2025-11-07 22:32:05.611405
3155,L54554,L,0.21929179818028252,0.013979804758780828,0.7082767154324976,-1.0090669801926455,1.3797849973237502,1,2025-11-07 22:42:05.611405
3156,M18132,M,-0.8541260834188912,-0.27448910801154003,0.7826813746121805,-1.2878996276065438,1.3569828346909083,0,2025-11-07 22:22:05.611405
3156,H32498,L,0.2977634424326301,0.8746726186183724,-0.046177817754741855,-0.15005236068564642,-1.6929467248298729,0,2025-11-07 22:32:05.611405
3157,M20410,L,1.6524329504669928,1.1195364990023575,-0.9707135672687546,0.6102593744697968,-1.3453202033988887,1,2025-11-07 22:22:05.611405
3157,L55695,L,-1.0043725433125728,-1.1532598401403102,0.02565664558372474,-0.5293347829926119,1.6556872760872736,0,2025-11-07 22:32:05.611405
3158,M15434,L,1.2493243550925663,1.0098681158689435,-0.2561554798210288,-0.4894103174866157,0.3665417921661186,0,2025-11-07 22:22:05.611405
3160,M15963,L,0.1858803422974791,-0.059779427711700105,-0.7681174607393829,0.6140632328553938,1.6348518964948955,1,2025-11-07 22:22:05.611405
3161,L54830,L,1.2487184109978062,1.1857858353597661,-0.9764964658384004,1.6285101206756798,1.5114508862587592,1,2025-11-07 22:22:05.611405
3161,L54474,H,0.2476812891347267,0.6042816241171917,-0.5103389654802183,0.6484369494342815,0.46086951050181285,0,2025-11-07 22:32:05.611405
3161,L54499,L,-1.0043725433125728,-0.9504665942644343,-0.04065208980562904,0.2591734107508168,-0.8439972598086245,0,2025-11-07 22:42:05.611405
3161,M22996,L,0.8104764820536454,0.540696477905338,-1.0111617708407943,1.748456583395753,1.388568785818864,1,2025-11-07 22:52:05.611405
3162,L56509,L,0.964885931849317,-0.028357157617968587,-0.9367445929534693,0.748872332664726,1.106646827704656,1,2025-11-07 22:22:05.611405
3162,L48226,L,-0.27007901729493533,-0.8600059518867103,5.5917218247177916,-2.698275266324803,1.0802207170989595,1,2025-11-07 22:32:05.611405
3162,L55464,L,-1.4050297696957144,-1.085662091515044,0.3627260504796065,-0.99844725268807,1.1840486844088023,0,2025-11-07 22:42:05.611405
3163,H39043,M,-0.6537974702273347,-0.27448910801154003,-0.4661331418873158,0.6783802985637786,0.8539016702338723,0,2025-11-07 22:22:05.611405
3163,M21014,L,-0.2531402438441931,-0.47728235388741597,-1.1402719516790794,1.4070017940482134,0.6180823743946366,0,2025-11-07 22:32:05.611405
3165,L52474,L,0.2414789409792257,1.2126613617448194,-1.3740581017527926,1.8927186754120282,1.3785450575346514,1,2025-11-07 22:22:05.611405
3166,M17554,L,0.7485028221136465,0.3338906296160494,0.09196538097307852,-0.0901656624266517,-0.9383249781443187,0,2025-11-07 22:22:05.611405
3167,M16397,L,-0.6537974702273347,-0.0716958621357025,1.180533786948303,-1.3178429767360411,-1.0640952692585777,0,2025-11-07 22:22:05.611405
3167,H35165,L,1.0990778951988847,1.0098681158689435,-0.3224642152103826,0.03958885046783633,-0.23086709062661176,0,2025-11-07 22:32:05.611405
3168,L52390,L,1.7501458880714862,1.3210884883757084,-1.0060624636957527,1.2413977050463576,-0.8290984302779056,1,2025-11-07 22:22:05.611405
3168,L53374,L,1.7000637347735827,1.2126613617448194,-0.7645224511394079,1.297209513906723,1.5770808441408617,1,2025-11-07 22:32:05.611405
3168,H38043,M,0.5737198890929277,0.5415693566888116,-1.1354796311281428,2.5541088137296164,-0.1826324987322459,1,2025-11-07 22:42:05.611405
3169,L56885,M,-1.3048654630999361,-1.3560530860161861,0.3406231386831552,-0.5393158993691112,1.1526061116302375,0,2025-11-07 22:22:05.611405
3169,M19702,L,-0.4777113297519213,-0.0368190823348789,-0.9363486930817517,1.5975979512174228,1.4832545052512212,1,2025-11-07 22:32:05.611405
3170,H38865,L,-0.8019352066181902,-0.3378175225963419,3.4045520463239103,-2.463780200012209,-0.11254370093693855,1,2025-11-07 22:22:05.611405
3170,L52861,L,1.8503101946672644,2.0914320938735895,0.7937328305104061,-1.1581451147120556,-0.9697675509228835,0,2025-11-07 22:32:05.611405
3172,L54034,L,2.0506388078588493,2.4294208370000367,0.09196538097307852,-0.25984464082713665,0.3350992193875538,0,2025-11-07 22:22:05.611405
3172,M18256,L,-1.4050297696957144,-0.9504665942644343,-0.8142540026814232,0.14938113060932656,0.004952205212623914,0,2025-11-07 22:32:05.611405
3173,L55361,L,0.8486671287094248,0.6416807866095089,-0.6323615320904112,0.5224905321857156,1.5700575241220291,1,2025-11-07 22:22:05.611405
3174,H34207,L,-1.6053583828872708,-1.423650834641491,0.9208245733400008,-0.9185983216760771,0.05211606438047105,0,2025-11-07 22:22:05.611405
3174,L48403,L,-0.9197763316113376,-1.2053292851660566,-0.6430320741477724,2.3484659995688175,-1.390630847949442,1,2025-11-07 22:32:05.611405
3175,L49919,M,1.7000637347735827,1.1507574157926512,-1.2455949844038654,1.1584441731162187,-0.6981596647963781,1,2025-11-07 22:22:05.611405
3176,M17054,L,-1.0544546966104762,-1.6264440805173284,-0.3224642152103826,-0.19995794256814192,-1.0640952692585777,0,2025-11-07 22:22:05.611405
3178,L49713,L,0.5444266367471003,0.29232033287720083,-1.2472549144045102,2.8945615701067418,-0.5026260767584935,1,2025-11-07 22:22:05.611405
3178,M16276,L,-1.2047011565041295,-0.5448801025127208,-0.8253054585796488,0.3290412253863101,1.7814575672015325,0,2025-11-07 22:32:05.611405
3179,L50574,M,0.39792774902840833,1.618247853496533,-0.4108758623961877,0.3689656908923071,0.4923120832803776,0,2025-11-07 22:22:05.611405
3179,L55014,L,-0.3032223971420965,-0.5448801025127208,-0.2782583916174801,0.2292300616213191,0.09927992354831817,0,2025-11-07 22:32:05.611405
3180,M20732,M,0.7485028221136465,0.3338906296160494,0.4014061461233962,-1.0184094854410681,0.633803660783919,0,2025-11-07 22:22:05.611405
3181,L51950,L,-0.47708735948546555,-0.19669179095380634,-1.3831947050812379,2.239769533847112,1.6921718064622369,1,2025-11-07 22:22:05.611405
3181,L47964,M,1.0489957419010099,0.06349963511490707,-0.8860884660198898,0.8181159278347666,0.9167868157910019,1,2025-11-07 22:32:05.611405
3181,M21226,L,-0.9042082367167945,-0.6800755997632919,-0.8971399219181154,1.7763030999786795,-1.5671764337156138,0,2025-11-07 22:42:05.611405
3183,L47183,M,-1.7275900744739867,-1.8302935080919234,-1.188803369831541,2.778142037788463,-1.3063504620912743,1,2025-11-07 22:22:05.611405
3183,H37209,L,0.11099551275149344,-0.06348013067731696,-0.7894349745454035,0.6811366301268095,1.6266754672897914,1,2025-11-07 22:32:05.611405
3184,M18048,L,2.07289075904983,2.1357953095332043,-0.18314970887144058,-0.24430494041395656,1.6358427809935856,1,2025-11-07 22:22:05.611405
3184,L54488,M,-0.7038796235252095,-0.6124778511379871,0.2632629473955758,-0.26982575720363594,1.4984744121944498,0,2025-11-07 22:32:05.611405
3185,M15032,L,-0.6037153169294313,-0.8828688456391679,0.28536585919202706,-0.8886549725465797,-0.6238992503586712,0,2025-11-07 22:22:05.611405
3185,L50825,M,-1.0909337065620583,-1.4997862677580978,-1.0456128997061551,2.5487777898389,-1.260230591965225,1,2025-11-07 22:32:05.611405
3185,L52162,L,-0.3898307366280715,-0.9997673489164439,-0.8826401485572176,1.1241527998714294,1.7572255748148773,1,2025-11-07 22:42:05.611405
3185,L50619,L,1.9539555913818334,1.860737321310301,-0.6829136883116949,-0.04753746427779043,1.6285707634775908,1,2025-11-07 22:52:05.611405
3187,M22613,L,-0.49497699048025173,0.2605065439365959,-0.9392812866006145,1.3351938690921992,1.9049639227737216,1,2025-11-07 22:22:05.611405
3188,M24585,L,0.9589253177618845,-0.04444768353198074,-0.9281950900678505,0.7856978473021173,1.1178734042338774,1,2025-11-07 22:22:05.611405
3188,M20039,M,1.5688441661109178,0.815761837428385,-1.3821836669927339,1.4269079773971598,-0.8982323021133176,1,2025-11-07 22:32:05.611405
3189,L51937,L,-0.8950561103350421,-0.318582120684896,-1.1471440583868597,3.045158813207445,-1.2514539159316977,1,2025-11-07 22:22:05.611405
3191,L51040,L,0.7985849754115499,0.46908612686662055,0.7937328305104061,-1.0283906018175673,0.3665417921661186,0,2025-11-07 22:22:05.611405
3192,M20978,M,0.04735267594317017,0.3338906296160494,-1.1623748634755304,1.7363786344726833,-0.13653937229091748,0,2025-11-07 22:22:05.611405
3193,H30281,L,1.2493243550925663,0.7394771213678013,-0.2561554798210288,-0.10014677880315093,0.46086951050181285,0,2025-11-07 22:22:05.611405
3193,L53320,L,1.5498172748799297,1.618247853496533,-0.7479452672920693,2.145604405909147,0.3036566466089891,1,2025-11-07 22:32:05.611405
3193,L55116,M,0.44800990232628324,0.6718793727424964,0.09196538097307852,-0.12010901155614942,0.3036566466089891,0,2025-11-07 22:42:05.611405
3194,L51482,M,1.7000637347735827,1.2126613617448194,-0.819779730630536,0.2691545271273161,1.4041466938587555,0,2025-11-07 22:22:05.611405
3196,M23275,M,-0.0027294773547332,-0.0716958621357025,-0.05170354570385467,-0.5492970157456104,-0.5767353911908241,0,2025-11-07 22:22:05.611405
3198,L56587,L,0.54817420892209,0.46908612686662055,-1.1347462237299664,0.8181159278347666,-0.02649036756594084,0,2025-11-07 22:22:05.611405
3198,H38231,L,-0.5536331636315563,-0.9504665942644343,-0.3224642152103826,0.06953219959733406,0.25649278744114196,0,2025-11-07 22:32:05.611405
3198,L52035,M,0.39792774902840833,1.2802591103700858,1.2247396105412056,-1.0982584164530609,0.0835586371590358,0,2025-11-07 22:42:05.611405
3199,L53023,L,-1.3048654630999361,-0.5448801025127208,0.24668576354823735,0.2791356435038146,1.2312125435766494,0,2025-11-07 22:22:05.611405
3200,L48074,L,-0.36898153424026653,-0.9716264035048986,-0.8688379839818585,1.257117252355433,1.744136030530426,1,2025-11-07 22:22:05.611405
3200,L53429,L,-1.1542307644279548,-1.2776525911817356,6.383077491867683,-2.978463860304952,-0.7514507165225965,1,2025-11-07 22:32:05.611405
3201,L56165,L,-0.4033867037378747,-1.018064342889739,-0.4550816859890902,0.46877685465729807,1.3727041210801907,0,2025-11-07 22:22:05.611405
3203,L54437,M,1.3494886616883446,1.1450636131195147,1.21368815464298,-1.0084283690645692,-1.614340292883461,0,2025-11-07 22:22:05.611405
3204,L51108,M,-0.3533045504399714,0.40148837824135414,-0.4550816859890902,0.20926782886832132,-0.0579329403445056,0,2025-11-07 22:22:05.611405
3204,M24070,L,0.43784739541061835,0.7234349788546922,-1.2725994668946232,2.101955216917522,1.5014078237703492,1,2025-11-07 22:32:05.611405
3204,L51741,L,-1.354947616397811,-1.085662091515044,-0.5434933331748952,0.3390223417628093,-1.4728487153799195,0,2025-11-07 22:42:05.611405
3204,M21737,M,1.0990778951988847,0.8070748699930677,1.843621140841841,-1.5973142352780159,-0.13653937229091748,0,2025-11-07 22:52:05.611405
3206,L56221,L,-0.4899886598709478,-0.49214501604553884,4.771816721386163,-2.5274053034638033,1.4433428645004451,1,2025-11-07 22:22:05.611405
3206,H38675,M,1.4997351215820263,1.4830523562459619,-1.5602272758116533,3.123753810806058,0.22505021466257719,1,2025-11-07 22:32:05.611405
3206,M24021,M,-1.5051940762914926,-1.423650834641491,-0.6484821642080387,1.297209513906723,0.11500120993760056,0,2025-11-07 22:42:05.611405
3206,M17333,L,1.1286279207224514,0.07391094777106358,-1.004969766370507,0.6043981565317247,1.001429050140328,1,2025-11-07 22:52:05.611405
3207,M18914,L,-1.354947616397811,-1.018064342889739,0.031182373532837558,-0.569259248498609,-0.5295715320229769,0,2025-11-07 22:22:05.611405
